id;name;number;URL;socket;price;Product Collection;Code Name;Vertical Segment;Processor Number;Status;Launch Date;Lithography;Expected Discontinuance;Use Conditions;Included Items;Warranty Period;# of Cores;# of Threads;Processor Base Frequency;Cache;Bus Speed;TDP;Configurable TDP-down Frequency;Configurable TDP-down;VID Voltage Range;# of QPI Links;Max Turbo Frequency;Burst Frequency;Scenario Design Power (SDP);# of UPI Links;Turbo Boost Technology 2.0 Frequency;Turbo Boost Max Technology 3.0 Frequency;FSB Parity;Configurable TDP-up Frequency;Configurable TDP-up;Supported FSBs;Thermal Velocity Boost Frequency;Embedded Options Available;Datasheet;Description;Product Brief;Max Memory Size (dependent on memory type);Memory Types;Max # of Memory Channels;Max Memory Bandwidth;ECC Memory Supported;Physical Address Extensions;Maximum Memory Speed;Optane DC Persistent Memory Supported;Processor Graphics;Graphics Base Frequency;Graphics Max Dynamic Frequency;Graphics Output;DirectX* Support;Quick Sync Video;InTru 3D Technology;Flexible Display Interface ( FDI);Clear Video HD Technology;Clear Video Technology;# of Displays Supported;Macrovision* License Required;Graphics Video Max Memory;Max Resolution (HDMI);Max Resolution (DP);Max Resolution (eDP - Integrated Flat Panel);Max Resolution (VGA);OpenGL* Support;4K Support;Device ID;Graphics Burst Frequency;Execution Units;Max Refresh Rate;eDRAM;OpenCL* Support;PCI Express Revision;PCI Express Configurations;Max # of PCI Express Lanes;Scalability;PCI Support;Thunderbolt 4;Microprocessor PCIe Revision;Chipset / PCH PCIe Revision;Sockets Supported;Max CPU Configuration;TJUNCTION;Package Size;Processing Die Size;# of Processing Die Transistors;TCASE;Thermal Solution Specification;Operating Temperature Range;Operating Temperature (Maximum);Operating Temperature (Minimum);Bracket Height;Thermal Velocity Boost Temperature;Turbo Boost Technology;vPro Platform Eligibility;Hyper-Threading Technology;Virtualization Technology (VT-x);Virtualization Technology for Directed I/O (VT-d);VT-x with Extended Page Tables (EPT);Transactional Synchronization Extensions;64;Instruction Set;Instruction Set Extensions;Idle States;Enhanced SpeedStep Technology;Thermal Monitoring Technologies;Fast Memory Access;Flex Memory Access;Identity Protection Technology;Stable Image Platform Program (SIPP);Smart Response Technology;My WiFi Technology;4G WiMAX Wireless Technology;Demand Based Switching;Optane Memory Supported;Virtualization Technology for Itanium (VT-i);Thermal Velocity Boost;Turbo Boost Max Technology 3.0;Rapid Storage Technology;Secure Boot;HD Audio Technology;Smart Connect Technology;Speed Shift Technology;Smart Idle Technology;ME Firmware Version;Matrix Storage Technology;Deep Learning Boost ( DL Boost);Speed Select Technology - Performance Profile;Speed Select Technology - Base Frequency;Resource Director Technology ( RDT);# of AVX-512 FMA Units;Volume Management Device (VMD);Speed Select Technology – Core Power;Speed Select Technology – Turbo Frequency;Integrated QuickAssist Technology;Quick Resume Technology;Quiet System Technology;AC97 Technology;I/O Acceleration Technology;Instruction Replay Technology;Integrated Omni-Path Architecture ( OPA);Adaptix Technology;Gaussian and Neural Accelerator 2.0;Image Processing Unit;Smart Sound Technology;Wake on Voice;High Definition Audio;MIPI SoundWire*;AES New Instructions;Secure Key;Trusted Execution Technology;Execute Disable Bit;OS Guard;Anti-Theft Technology;Software Guard Extensions ( SGX);Memory Protection Extensions ( MPX);Boot Guard;Run Sure Technology;Mode-based Execute Control (MBE);Control-Flow Enforcement Technology;Total Memory Encryption;# of Cores;# of Threads;Processor Base Frequency;Cache;Bus Speed;FSB Parity;TDP;VID Voltage Range;Scenario Design Power (SDP);Max Turbo Frequency;# of USB Ports;USB Revision;Total # of SATA Ports;Integrated LAN;General Purpose IO;UART;Max # of SATA 6.0 Gb/s Ports;Integrated Wireless;Integrated IDE;USB Configuration;4K Support;Graphics Base Frequency;Graphics Name;Graphics Max Dynamic Frequency;Compute Units;Graphics Memory Bandwidth;Graphics Memory Interface;Graphics Output;Max Resolution (HDMI);Max Resolution (DP);Max Resolution (eDP - Integrated Flat Panel);DirectX* Support;Vulkan* Support;OpenGL* Support;H.264 Hardware Encode/Decode;H.265 (HEVC) Hardware Encode/Decode;# of Displays Supported;Baseband Functions;RF Transceiver;RF Transceiver Functions;Protocol Stack;Interfaces Supported
203904;Xeon W-1270E Processor;W-1270E;https://ark.intel.com/content/www/us/en/ark/products/203904/intel-xeon-w-1270e-processor-16m-cache-up-to-4-80-ghz.html;FCLGA1200;367;;;Embedded;W-1270E;Launched;2020-04-01;14;;Embedded Broad Market Commercial Temp;;;8;16;3400000000;16 MB Smart Cache;8 GT/s;80;;;;;4800000000;;;;;4800000000;;;;;;True;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics 630;350000000;1200000000;eDP/DP/HDMI/DVI;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015W;;;;;;2;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199338;Xeon W-1270P Processor;W-1270P;https://ark.intel.com/content/www/us/en/ark/products/199338/intel-xeon-w-1270p-processor-16m-cache-3-80-ghz.html;FCLGA1200;428;;;Workstation;W-1270P;Launched;2020-04-01;14;;Workstation;This product is available in tray and box. For boxed product, a thermal solution is not included;;8;16;3800000000;16 MB Smart Cache;8 GT/s;125;3500000000.0;95;;;5100000000;;;;5000000000;5100000000;;;;;;False;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics P630;350000000;1200000000;;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015D;;;;;;2;True;True;True;True;True;False;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;True;;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203905;Xeon W-1270TE Processor;W-1270TE;https://ark.intel.com/content/www/us/en/ark/products/203905/intel-xeon-w-1270te-processor-16m-cache-up-to-4-40-ghz.html;FCLGA1200;367;;;Embedded;W-1270TE;Launched;2020-04-01;14;;Embedded Broad Market Commercial Temp;;;8;16;2000000000;16 MB Smart Cache;8 GT/s;35;;;;;4400000000;;;;;4400000000;;;;;;True;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics 630;350000000;1150000000;eDP/DP/HDMI/DVI;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015B;;;;;;2;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199337;Xeon W-1290 Processor;W-1290;https://ark.intel.com/content/www/us/en/ark/products/199337/intel-xeon-w-1290-processor-20m-cache-3-20-ghz.html;FCLGA1200;494;;;Workstation;W-1290;Launched;2020-04-01;14;;Workstation;This product is available in tray and box. For boxed product, a thermal solution is included;;10;20;3200000000;20 MB Smart Cache;8 GT/s;80;;;;;5200000000;;;;5000000000;5100000000;;;;;5200000000.0;False;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics P630;350000000;1200000000;;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015W;;;;;70 °C;2;True;True;True;True;True;False;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203903;Xeon W-1290E Processor;W-1290E;https://ark.intel.com/content/www/us/en/ark/products/203903/intel-xeon-w-1290e-processor-20m-cache-up-to-4-80-ghz.html;FCLGA1200;500;;;Embedded;W-1290E;Launched;2020-04-01;14;;Embedded Broad Market Commercial Temp;;;10;20;3500000000;20 MB Smart Cache;8 GT/s;95;;;;;4800000000;;;;;4800000000;;;;;;True;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics 630;350000000;1200000000;eDP/DP/HDMI/DVI;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015W;;;;;;2;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199336;Xeon W-1290P Processor;W-1290P;https://ark.intel.com/content/www/us/en/ark/products/199336/intel-xeon-w-1290p-processor-20m-cache-3-70-ghz.html;FCLGA1200;539;;;Workstation;W-1290P;Launched;2020-04-01;14;;Workstation;This product is available in tray only.;;10;20;3700000000;20 MB Smart Cache;8 GT/s;125;3300000000.0;95;;;5300000000;;;;5100000000.0;5200000000;;;;;5300000000.0;False;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics P630;350000000;1200000000;;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015D;;;;;70 °C;2;True;True;True;True;True;False;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199341;Xeon W-1290T Processor;W-1290T;https://ark.intel.com/content/www/us/en/ark/products/199341/intel-xeon-w-1290t-processor-20m-cache-1-90-ghz.html;FCLGA1200;494;;;Workstation;W-1290T;Launched;2020-04-01;14;;Workstation;This product is available in tray only.;;10;20;1900000000;20 MB Smart Cache;8 GT/s;35;;;;;4700000000;;;;4600000000.0;4700000000;;;;;;False;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics P630;350000000;1200000000;;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015B;;;;;;2;True;True;True;True;True;False;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;True;;False;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203907;Xeon W-1290TE Processor;W-1290TE;https://ark.intel.com/content/www/us/en/ark/products/203907/intel-xeon-w-1290te-processor-20m-cache-up-to-4-50-ghz.html;FCLGA1200;500;;;Embedded;W-1290TE;Launched;2020-04-01;14;;Embedded Broad Market Commercial Temp;;;10;20;1800000000;20 MB Smart Cache;8 GT/s;35;;;;;4500000000;;;;;4500000000;;;;;;True;;;;137438953472;DDR4-2933;2;45.8 GB/s;True;;;;UHD Graphics 630;350000000;1200000000;eDP/DP/HDMI/DVI;12;True;True;;True;True;3;;68719476736;4096x2160@30Hz;4096x2304@60Hz;4096x2304@60Hz;;4.5;Yes, at 60Hz;0x9BC6;;;;;;3;Up to 1x16, 2x8, 1x8+2x4;16;1S Only;;;;;;1;100;37.5mm x 37.5mm;;;;PCG 2015B;;;;;;2;True;True;True;True;True;;True;64-bit;SSE4.1, SSE4.2, AVX2;True;True;True;;;True;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;Yes with ME;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43407;Itanium Processor 9310;9310;https://ark.intel.com/content/www/us/en/ark/products/43407/intel-itanium-processor-9310-10m-cache-1-60-ghz-4-80-gt-s-intel-qpi.html;FCLGA1248;946;;;Server;9310;Discontinued;2010-01-01;65;2014-04-01;;;;2;4;1600000000;10 MB L3 Cache;4.8;130;;;;;;;;;;;True;;;;;False;;;;;;;;;50-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;True;True;True;;;;Itanium 64-bit;;;;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43408;Itanium Processor 9320;9320;https://ark.intel.com/content/www/us/en/ark/products/43408/intel-itanium-processor-9320-16m-cache-1-33-ghz-4-80-gt-s-intel-qpi.html;FCLGA1248;1614;;;Server;9320;Discontinued;2010-01-01;65;2014-04-01;;;;4;8;1330000000;16 MB L3 Cache;4.8;155;;;;;1470000000;;;;;;;;;;;False;;;;;;;;;50-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;True;True;True;;;;Itanium 64-bit;;;;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42795;Itanium Processor 9330;9330;https://ark.intel.com/content/www/us/en/ark/products/42795/intel-itanium-processor-9330-20m-cache-1-46-ghz-4-80-gt-s-intel-qpi.html;FCLGA1248;2059;;;Server;9330;Discontinued;2010-01-01;65;2014-04-01;;;;4;8;1460000000;20 MB L3 Cache;4.8;155;;;;;1600000000;;;;;;;;;;;False;;;;;;;;;50-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;True;True;True;;;;Itanium 64-bit;;;;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43409;Itanium Processor 9340;9340;https://ark.intel.com/content/www/us/en/ark/products/43409/intel-itanium-processor-9340-20m-cache-1-60-ghz-4-80-gt-s-intel-qpi.html;FCLGA1248;2059;;;Server;9340;Discontinued;2010-01-01;65;2014-04-01;;;;4;8;1600000000;20 MB L3 Cache;4.8;185;;;;;1730000000;;;;;;;;;;;False;;;;;;;;;50-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;True;True;True;;;;Itanium 64-bit;;;;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43410;Itanium Processor 9350;9350;https://ark.intel.com/content/www/us/en/ark/products/43410/intel-itanium-processor-9350-24m-cache-1-73-ghz-4-80-gt-s-intel-qpi.html;FCLGA1248;3838;;;Server;9350;Discontinued;2010-01-01;65;2014-04-01;;;;4;8;1730000000;24 MB L3 Cache;4.8;185;;;;;1870000000;;;;;;;;;;;False;;;;;;;;;50-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;True;True;True;;;;Itanium 64-bit;;;;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66660;Pentium Processor 1405;1405;https://ark.intel.com/content/www/us/en/ark/products/66660/intel-pentium-processor-1405-5m-cache-1-2-ghz.html;FCLGA1356;143;;;Server;1405;Discontinued;2012-04-01;32;;;;;2;2;1200000000;5 MB Smart Cache;0 GT/s;40;;;0.6V-1.35V;1;1800000000;;;;;;;;;;;True;;;;402653184000;DDR3 800/1066;2;25 GB/s;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;24;2S Only;;;;;;1;;45mm x 42.5mm;;;;;;;;;;False;True;False;True;True;True;;True;64-bit;AVX;True;True;True;;True;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77918;Pentium Processor 1405 v2;1405V2;https://ark.intel.com/content/www/us/en/ark/products/77918/intel-pentium-processor-1405-v2-6m-cache-1-40-ghz.html;FCLGA1356;156;;;Embedded;1405V2;Launched;2014-01-01;22;;;;;2;2;1400000000;6 MB Smart Cache;0 GT/s;40;;;0.65-1.30V;;;;;;;;;;;;;True;;;;412316860416;DDR3 800/1066/1333;2;38.4 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;1S Only;;;;;;;;45mm x 42.5mm;;;80;;;;;;;False;;;True;True;True;;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66662;Xeon Processor E5-1428L;E5-1428L;https://ark.intel.com/content/www/us/en/ark/products/66662/intel-xeon-processor-e5-1428l-15m-cache-1-8-ghz.html;FCLGA1356;480;;;Server;E5-1428L;Discontinued;2012-04-01;32;2015-04-01;;;;6;12;1800000000;15 MB L3 Cache;0 GT/s;60;;;0.6V-1.35V;1;;;;;;;;;;;;False;;;;;DDR3 800/1066/1333;3;32 GB/s;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;24;1S Only;;;;;;1;;45mm x 42.5mm;;;;;;;;;;False;;True;True;True;True;;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75778;Xeon Processor E5-1428L v2;E5-1428LV2;https://ark.intel.com/content/www/us/en/ark/products/75778/intel-xeon-processor-e5-1428l-v2-15m-cache-2-20-ghz.html;FCLGA1356;494;;;Embedded;E5-1428LV2;Launched;2014-01-01;22;;;;;6;12;2200000000;15 MB Smart Cache;0 GT/s;60;;;0.65-1.30V;;2700000000;;;;2700000000.0;;;;;;;True;;;;412316860416;DDR3 800/1066/1333/1600;3;38.4 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;1S Only;;;;;;;;45mm x 42.5mm;;;80;;;;;;;2;;True;True;True;True;False;True;64-bit;AVX;True;True;True;;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84313;Xeon Processor E5-1428L v3;E5-1428LV3;https://ark.intel.com/content/www/us/en/ark/products/84313/intel-xeon-processor-e5-1428l-v3-20m-cache-2-00-ghz.html;FCLGA1356;;;;Embedded;E5-1428LV3;Launched;2015-01-01;22;;;;;8;16;2000000000;20971520;0 GT/s;65;;;0.65V–1.30V;0;;;;;;;;;;;;False;;;;412316860416;DDR3 800/1066/1333/1600;3;51.2 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;1S Only;;;;;;1;;42.5mmx45mm;;;86;;;;;;;2;;True;True;True;True;False;True;64-bit;AVX;True;True;True;;False;False;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64615;Xeon Processor E5-2403;E5-2403;https://ark.intel.com/content/www/us/en/ark/products/64615/intel-xeon-processor-e5-2403-10m-cache-1-80-ghz-6-40-gt-s-intel-qpi.html;FCLGA1356;188;;;Server;E5-2403;Discontinued;2012-04-01;32;2015-04-01;;;;4;4;1800000000;10 MB Smart Cache;6.4;80;;;0.6V-1.35V;1;;;;;;;;;;;;False;;;;412316860416;DDR3 800/1066;3;25 GB/s;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;24;2S Only;;;;;;2;;45mm x 42.5mm;;;;;;;;;;False;;False;True;True;True;;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75975;Xeon Processor E5-2403 v2;E5-2403V2;https://ark.intel.com/content/www/us/en/ark/products/75975/intel-xeon-processor-e5-2403-v2-10m-cache-1-80-ghz.html;FCLGA1356;192;;;Server;E5-2403V2;Launched;2014-01-01;22;;;;;4;4;1800000000;10 MB Smart Cache;6.4;80;;;0.65-1.30V;1;1800000000;;;;;;;;;;;False;;;;412316860416;DDR3 800/1066/1333;3;32 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;2S Only;;;;;;2;;45mm x 42.5mm;;;76;;;;;;;False;;False;True;True;True;False;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64614;Xeon Processor E5-2407;E5-2407;https://ark.intel.com/content/www/us/en/ark/products/64614/intel-xeon-processor-e5-2407-10m-cache-2-20-ghz-6-40-gt-s-intel-qpi.html;FCLGA1356;250;;;Server;E5-2407;Discontinued;2012-04-01;32;2015-04-01;;;;4;4;2200000000;10 MB Smart Cache;6.4;80;;;0.6V-1.35V;1;;;;;;;;;;;;False;;;;412316860416;DDR3 800/1066;3;25 GB/s;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;24;2S Only;;;;;;2;;45mm x 42.5mm;;;;;;;;;;False;;False;True;True;True;;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75782;Xeon Processor E5-2407 v2;E5-2407V2;https://ark.intel.com/content/www/us/en/ark/products/75782/intel-xeon-processor-e5-2407-v2-10m-cache-2-40-ghz.html;FCLGA1356;250;;;Server;E5-2407V2;Launched;2014-01-01;22;;;;;4;4;2400000000;10 MB Smart Cache;6.4;80;;;0.65-1.30V;1;2400000000;;;;;;;;;;;False;;;;412316860416;DDR3 800/1066/1333;3;32 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;2S Only;;;;;;2;;45mm x 42.5mm;;;76;;;;;;;False;;False;True;True;True;False;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84314;Xeon Processor E5-2408L v3;E5-2408LV3;https://ark.intel.com/content/www/us/en/ark/products/84314/intel-xeon-processor-e5-2408l-v3-10m-cache-1-80-ghz.html;FCLGA1356;256;;;Embedded;E5-2408LV3;Launched;2015-01-01;22;;Communications Commercial Temp;;;4;8;1800000000;10485760;6.4;45;;;0.65V–1.30V;1;;;;;;;;;;;;True;;;;412316860416;DDR3 800/1066/1333/1600;3;51.2 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;2S;;;;;;2;;42.5mmx45mm;;;92;;;;;;;False;;True;True;True;True;False;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67026;Xeon Processor E5-2418L;E5-2418L;https://ark.intel.com/content/www/us/en/ark/products/67026/intel-xeon-processor-e5-2418l-10m-2-0-ghz-6-4-gt-s-intel-qpi.html;FCLGA1356;428;;;Embedded;E5-2418L;Launched;2012-04-01;32;2019-04-01;Communications;;;4;8;2000000000;10 MB Smart Cache;6.4;50;;;;1;2100000000;;;;2100000000.0;;;;;;;True;;;;412316860416;DDR3 800/1066/1333;3;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gen 3.0;Gen 3.0;24;;;;;;;2;;;;;91;;;;;;;2;;True;True;True;True;;True;;;;True;;;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75783;Xeon Processor E5-2418L v2;E5-2418LV2;https://ark.intel.com/content/www/us/en/ark/products/75783/intel-xeon-processor-e5-2418l-v2-15m-cache-2-00-ghz.html;FCLGA1356;607;;;Embedded;E5-2418LV2;Launched;2014-01-01;22;;Communications;;;6;12;2000000000;15 MB Smart Cache;6.4;50;;;0.65-1.30V;1;2000000000;;;;;;;;;;;True;;;;412316860416;DDR3 800/1066/1333;3;32 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;2S Only;;;;;;2;;45mm x 42.5mm;;;79.1;;;;;;;False;;True;True;True;True;False;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84315;Xeon Processor E5-2418L v3;E5-2418LV3;https://ark.intel.com/content/www/us/en/ark/products/84315/intel-xeon-processor-e5-2418l-v3-15m-cache-2-00-ghz.html;FCLGA1356;472;;;Embedded;E5-2418LV3;Launched;2015-01-01;22;;Communications Commercial Temp;;;6;12;2000000000;15728640;6.4;50;;;0.65V–1.30V;1;;;;;;;;;;;;True;;;;412316860416;DDR3 800/1066/1333/1600;3;51.2 GB/s;True;46-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;x4, x8, x16;24;2S;;;;;;2;;42.5mmx45mm;;;93;;;;;;;False;;True;True;True;True;False;True;64-bit;AVX;True;True;True;;False;False;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
